year,month,originCountry,totalCount,dollarRate,apparent_temperature_mean_celcius,sunshine_duration_seconds,rain_sum_mm,precipitation_hours,num_establishments,num_rooms,AirPassengerFaresIndex,consumerPriceIndex
2019,September,Maldives,4304,182,29.71388889,34288.09336,7.780246914,8.638888889,2620,40365,167.6,97.84342589
2019,September,France,2928,182,29.71388889,34288.09336,7.780246914,8.638888889,2620,40365,167.6,104.5
2019,September,United States,2830,182,29.71388889,34288.09336,7.780246914,8.638888889,2620,40365,167.6,117.7493803
2019,September,Netherlands,2673,182,29.71388889,34288.09336,7.780246914,8.638888889,2620,40365,167.6,106.7
2019,September,Canada,2438,182,29.71388889,34288.09336,7.780246914,8.638888889,2620,40365,167.6,136.2
2019,October,India,33217,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,147.2
2019,October,China,11683,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,99.33114
2019,October,United Kingdom,8763,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,108.3
2019,October,Germany,7820,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,100.6538
2019,October,Russia,5761,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,181.0478
2019,October,Australia,5562,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,116.2
2019,October,Maldives,3934,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,98.11434567
2019,October,France,3383,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,104.46
2019,October,United States,2836,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,118.0185778
2019,October,Ukraine,2655,181.05,29.84814815,35425.04586,5.179938272,8.030864198,2620,40365,173.3,274.1
2019,November,India,31677,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,148.6
2019,November,Germany,20844,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,99.89487
2019,November,China,16312,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,99.68974
2019,November,United Kingdom,16038,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,108.5
2019,November,Russia,14537,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,181.5548
2019,November,Australia,7067,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,116.2
2019,November,Maldives,5850,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,97.98583349
2019,November,France,4857,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,104.52
2019,November,Ukraine,4770,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,274.3
2019,November,United States,4514,180.85,29.71358025,35610.51389,6.353395062,7.419753086,2620,40365,178,117.9552912
2019,December,India,48442,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,150.4
2019,December,United Kingdom,20984,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,108.5
2019,December,Russia,17559,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,182.2084
2019,December,China,16648,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,99.68974
2019,December,Australia,14467,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,116.2
2019,December,Germany,12349,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,100.3692
2019,December,United States,12302,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,117.8479791
2019,December,Maldives,9033,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,98.45511053
2019,December,France,6824,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,104.98
2019,December,Canada,6512,181.3,29.58518519,36144.59463,4.839197531,7.669753086,2620,40365,188.2,136.4
2020,January,India,41448,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,150.2
2020,January,China,22363,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,101.1241
2020,January,United Kingdom,21138,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,108.3
2020,January,Russia,19616,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,182.9372
2020,January,Germany,11494,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,99.8
2020,January,France,9352,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,104.54
2020,January,Ukraine,8549,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,274.3
2020,January,Australia,8115,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,116.6
2020,January,United States,7494,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,118.3052021
2020,January,Poland,5577,181.35,29.65987654,35922.32025,2.995679012,6.555555556,3019,42750,171.9,132.8
2020,February,India,35309,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,149.1
2020,February,United Kingdom,26348,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,108.6
2020,February,Russia,20948,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,183.5409
2020,February,Germany,16405,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,100.1
2020,February,France,11430,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,104.53
2020,February,Australia,9578,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,116.6
2020,February,United States,7803,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,118.6294315
2020,February,Ukraine,6072,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,273.5
2020,February,Canada,5482,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,137.4
2020,February,Poland,4693,181.85,29.46820988,32998.58244,7.026234568,7.851851852,3019,42750,172.3,133.7
2020,March,India,12600,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,148.6
2020,March,Russia,8833,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,184.5504
2020,March,United Kingdom,7969,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,108.6
2020,March,Germany,6608,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,100.3
2020,March,France,4056,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,104.59
2020,March,Australia,2590,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,116.6
2020,March,Maldives,2183,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,97.22341598
2020,March,Ukraine,2155,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,275.7
2020,March,China,1688,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,100.6759
2020,March,Poland,1638,189,29.61635802,34802.30929,4.427160494,6.614197531,3019,42750,155.5,134
2018,January,India,37936,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,136.9
2018,January,China,24275,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,94.3108
2018,January,United Kingdom,22940,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,104.5
2018,January,Germany,15298,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,96.76426
2018,January,France,12221,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,101.75
2018,January,Russia,11569,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,170.1047
2018,January,Australia,9452,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,112.6
2018,January,United States,7501,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,113.6715194
2018,January,Ukraine,6636,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,243.3
2018,January,Maldives,6124,153.9,29.27592593,34796.17889,4.943518519,7.280864198,2121,35397,187.7,98.37446639
2018,February,China,35929,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,95.47623
2018,February,India,32914,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,136.4
2018,February,United Kingdom,23817,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,104.9
2018,February,Germany,17066,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,97.04886
2018,February,France,16871,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,101.72
2018,February,Russia,11043,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,170.4619
2018,February,United States,5984,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,114.1869845
2018,February,Australia,5693,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,112.6
2018,February,Japan,5263,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,99.5
2018,February,Ukraine,5138,154.95,29.18950617,34864.7129,4.975,7.472222222,2121,35397,189.3,245.5
2018,March,India,30583,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,136.5
2018,March,United Kingdom,30366,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,105.1
2018,March,Germany,24423,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,97.61806
2018,March,China,21101,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,94.40044
2018,March,France,14818,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,102.75
2018,March,United States,9701,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,114.4451757
2018,March,Russia,9089,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,170.9562
2018,March,Australia,8932,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,112.6
2018,March,Maldives,7239,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,98.43439572
2018,March,Canada,5113,155.6,29.23364198,34414.23083,6.385802469,7.950617284,2121,35397,177,132.9
2018,April,India,29860,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,137.1
2018,April,United Kingdom,26063,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,105.5
2018,April,China,17462,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,94.22115
2018,April,Australia,14023,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,113
2018,April,Germany,10803,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,97.80779
2018,April,United States,8679,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,114.9001057
2018,April,France,7411,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,102.92
2018,April,Maldives,5696,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,96.77385347
2018,April,Canada,4972,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,133.3
2018,April,Russia,4027,157.6,29.25339506,35487.30448,3.619753086,6.586419753,2121,35397,182,171.6059
2018,May,India,42073,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,137.8
2018,May,China,17103,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,94.04185
2018,May,United Kingdom,9337,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,105.9
2018,May,Germany,6906,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,98.56673
2018,May,Australia,4873,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,113
2018,May,Maldives,4343,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,96.43808138
2018,May,Japan,4229,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,99.3
2018,May,United States,4123,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,115.3779657
2018,May,France,3721,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,103.36
2018,May,Canada,3297,158.15,28.85154321,31987.29515,7.212962963,8.055555556,2121,35397,177.4,133.4
2018,June,India,32971,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,138.5
2018,June,China,20424,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,94.04185
2018,June,United Kingdom,12104,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,105.9
2018,June,Australia,9997,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,113
2018,June,Germany,5792,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,98.6616
2018,June,Saudi Arabia,5422,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,100.2925
2018,June,Maldives,5362,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,96.62776629
2018,June,United States,4979,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,115.5618638
2018,June,Canada,4676,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,133.6
2018,June,France,3688,158.2,28.65092593,30681.63728,9.765432099,8.712962963,2121,35397,190.4,103.37
2018,July,India,31032,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,139.8
2018,July,China,27460,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,94.3108
2018,July,United Kingdom,25186,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,105.9
2018,July,Netherlands,13342,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,104.28
2018,July,France,11301,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,103.28
2018,July,Germany,10825,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,99.04106
2018,July,Australia,8801,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,113.5
2018,July,Saudi Arabia,8409,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,100.1513
2018,July,United States,7164,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,115.56966
2018,July,Maldives,6348,159.55,28.49104938,32715.23833,7.309567901,8.320987654,2121,35397,179.3,97.15409886
2018,August,India,32115,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,140.4
2018,August,China,26558,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,94.93834
2018,August,United Kingdom,23643,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,106.5
2018,August,France,11016,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,103.78
2018,August,Germany,10809,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,99.13593
2018,August,Australia,8239,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,113.5
2018,August,Maldives,6880,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,98.49068649
2018,August,Saudi Arabia,6517,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,100.0101
2018,August,Netherlands,6182,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,104.4
2018,August,Spain,5782,161.4,28.58611111,33666.40904,6.745061728,8.487654321,2121,35397,163.5,96.742
2018,September,India,32300,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,140.2
2018,September,China,19600,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,95.56588
2018,September,United Kingdom,14226,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,106.6
2018,September,Germany,9668,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,99.32567
2018,September,Australia,8746,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,113.5
2018,September,Maldives,4695,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,97.82405402
2018,September,Japan,4480,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,99.9
2018,September,United States,4406,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,115.7682333
2018,September,France,4316,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,103.56
2018,September,Netherlands,4049,169,28.61111111,29759.55802,6.894753086,9.098765432,2121,35397,181,103.95
2018,October,India,38169,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,140.6
2018,October,China,18882,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,95.74518
2018,October,United Kingdom,17673,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,106.7
2018,October,Germany,9920,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,99.5154
2018,October,Australia,6912,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,114.1
2018,October,Maldives,5223,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,97.38290027
2018,October,France,4784,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,103.67
2018,October,United States,3714,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,115.9727684
2018,October,Netherlands,3222,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,104.32
2018,October,Russia,3096,175.3,28.81790123,33460.75747,4.783333333,7.515432099,2121,35397,182.3,174.473
2018,November,India,39137,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,140.8
2018,November,United Kingdom,21971,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,106.9
2018,November,China,18888,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,95.38658
2018,November,Germany,18754,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,98.85133
2018,November,Australia,10299,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,114.1
2018,November,Russia,8090,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,175.3454
2018,November,Maldives,7418,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,97.45706624
2018,November,France,6825,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,103.45
2018,November,United States,5799,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,115.5843352
2018,November,Switzerland,3531,178.5,28.76851852,34673.09037,3.331790123,6.182098765,2121,35397,183.5,100.9228
2018,December,India,45797,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,140.1
2018,December,United Kingdom,26828,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,107.1
2018,December,China,18283,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,95.47623
2018,December,Germany,16624,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,98.85133
2018,December,Australia,14961,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,114.1
2018,December,Maldives,12054,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,97.20175936
2018,December,Russia,11258,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,176.8183
2018,December,France,9475,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,103.47
2018,December,United States,8848,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,115.2151631
2018,December,Sweden,6834,182.6,28.62561728,32904.0221,5.494444444,7.543209877,2121,35397,197.5,331.87
